Establishment ID,Name,Address,City,Inspection Date,Inspection Type,critical_points,non_critical_points,total_points,max_total_points,compliance_score,letter_grade
1423,LAKE MARION COMMUNITY CENTER,8821 EAST VILLAGE AVE.,MONTG. VILLAGE,2023-07-20,Environmental,110,20,130,130,100,A
28455,EL ARBOL DEL PAN,8545 PINEY BRANCH RD,SILVER SPRING,2022-12-22,Monitoring,110,20,130,130,100,A
18058,SALEM UNITED METHODIST CHURCH,10 HIGH STREET,BROOKEVILLE,2023-01-19,Environmental,110,20,130,130,100,A
17332,EDGEMOOR CLUB POOL SNACK BAR,7415 EXETER RD.,BETHESDA,2023-05-24,Pre-Opening - Environmental,110,20,130,130,100,A
30006,AFC SUSHI @ HARRIS TEETER # 404,4805 BATTERY LANE,BETHESDA,2023-01-20,Comprehensive,110,20,130,130,100,A
2049,RANDOLPH PHARMACY,4301 RANDOLPH RD.,SILVER SPRING,2022-11-17,Comprehensive,110,20,130,130,100,A
17784,TWIN FARMS SWIM CLUB,1200 FAIRLAND RD.,SILVER SPRING,2023-06-23,Comprehensive,110,20,130,130,100,A
53844,TANTERRA SWIM CLUB POOL SNACK BAR,18605 TANTERRA WAY,BROOKEVILLE,2023-05-23,Pre-Opening - Environmental,110,25,135,135,100,A
23561,FIVE STAR PREMIER RESIDENCES OF CHEVY CHASE-DOM,8100 CONNECTICUT AVENUE,CHEVY CHASE,2023-03-01,Monitoring,110,20,130,130,100,A
22251,MID COUNTY COMMUNITY REC CENTER,2004 QUEENSGUARD RD.,SILVER SPRING,2022-11-07,Comprehensive,110,20,130,130,100,A
28612,GIANT FOOD #0327 (GAS KIOSK),8500 CONNECTICUT AVE,CHEVY CHASE,2022-12-19,Comprehensive,110,20,130,130,100,A
33401,MACDONALD KNOLLS,10611 TENBROOK DR,SILVER SPRING,2023-01-24,Comprehensive,110,20,130,130,100,A
37256,JERSEY MIKE'S SUB,14933 SHADY GROVE RD,ROCKVILLE,2023-04-25,Reinspection,110,20,130,130,100,A
51427,MY CUP RUNNETH OVER SOUTHERN CUISINE,8405 SNOUFFER SCHOOL RD,GAITHERSBURG,2022-10-10,Change of Ownership - Environmental,110,20,130,130,100,A
19042,"PEPINO'S KITCHEN, LLC",15721 COLUMBIA PIKE,BURTONSVILLE,2023-01-31,Monitoring,110,20,130,130,100,A
51541,MIRABEAU,5751 FISHERS LANE,ROCKVILLE,2022-12-15,Pre-Opening - Environmental,110,20,130,130,100,A
948,FOREST KNOLLS ELEMENTARY,10830 EASTWOOD AVE.,SILVER SPRING,2022-10-07,Comprehensive,110,20,130,130,100,A
52581,BLACK DIAMOND RESTAURANT AND LOUNGE,8407 RAMSEY AVE,SILVER SPRING,2023-01-17,Reinspection,110,20,130,130,100,A
53794,CAPO DELI,7731 TUCKERMAN LANE,POTOMAC,2023-05-01,Re-inspection Billable,110,20,130,130,100,A
2876,MCDONALD'S #5581,16701 CRABBS BRANCH WAY,ROCKVILLE,2023-04-25,Food Complaint,110,20,130,130,100,A
24406,LA MALINCHE,8622 COLESVILLE RD,SILVER SPRING,2023-03-27,Monitoring,110,20,130,130,100,A
46817,CLOVERLY CITGO AUTO SERVICE,15541 NEW HAMPSHIRE AVE.,SILVER SPRING,2022-10-11,Comprehensive,110,25,135,135,100,A
1165,HINODE RESTAURANT,134 CONGRESSIONAL LA.,ROCKVILLE,2023-01-12,Monitoring,110,20,130,130,100,A
33207,BOUFFISTA'S KITCHEN,12901 GEORGIA AVE,SILVER SPRING,2023-03-23,Visit/No Action,110,20,130,130,100,A
2347,STARBUCKS COFFEE #07290,12091 ROCKVILLE PK.,ROCKVILLE,2022-10-07,Comprehensive,110,20,130,130,100,A
30435,QUICKSTOP BEER & WINE,21101 FREDERICK RD,GERMANTOWN,2022-11-04,Comprehensive,110,20,130,130,100,A
43403,TIGER SUGAR,12266 ROCKVILLE PIKE,ROCKVILLE,2022-12-09,Monitoring,110,20,130,130,100,A
28019,MCDONALD'S #21394,2101 VEIRS MILL RD,ROCKVILLE,2023-04-25,Monitoring,110,20,130,130,100,A
30107,INTERNATIONAL FOOD WAREHOUSE,18779 C&D N. FREDERICK AVE,GAITHERSBURG,2023-06-13,Monitoring,110,20,130,130,100,A
21251,MERIDIAN MARKET AND WINE,5230 TUCKERMAN LN.,ROCKVILLE,2023-03-21,Comprehensive,110,20,130,130,100,A
19251,BAR-T RANCH,6530 OLNEY LAYTONSVILLE RD,GAITHERSBURG,2023-06-01,Comprehensive,110,20,130,130,100,A
35676,RITA'S CREPES,2341 DISTRIBUTION CIRCLE,SILVER SPRING,2023-02-09,Monitoring,110,20,130,130,100,A
46709,TROPICAL SMOOTHIE CAFE,12263 TECH RD,SILVER SPRING,2023-01-11,Comprehensive,110,20,130,130,100,A
53960,DARO'S BEER & WINE,2501 ENNALLS AVE,SILVER SPRING,2023-07-20,Change of Ownership - Environmental,110,20,130,130,100,A
51536,B2J FISH SOUP,9629 LOST KNIFE RD,GAITHERSBURG,2023-02-08,Reinspection,110,20,130,130,100,A
38499,BREWS & BARRELS BAR & GRILL,625 CENTER POINT WAY,GAITHERSBURG,2022-10-25,Reinspection,110,20,130,130,100,A
41303,PLAYA BOWLS,18147 TOWN CENTER DRIVE,OLNEY,2022-12-14,Monitoring,110,20,130,130,100,A
21105,"FAMILY SERVICES, INC.",630 E. DIAMOND AVE. STE A-C,GAITHERSBURG,2023-04-03,Comprehensive,110,20,130,130,100,A
33174,TRIBUTE AT BLACK HILL,312 BALTUSROL DR,GERMANTOWN,2022-11-30,Comprehensive,110,20,130,130,100,A
19376,MT CALVARY BAPTIST CHURCH,608 NORTH HORNERS LANE,ROCKVILLE,2023-03-16,Comprehensive,110,20,130,130,100,A
23540,QUICKWAY JAPANESE HIBACHI,566 N. FREDERICK AVE.,GAITHERSBURG,2023-04-24,Monitoring,110,20,130,130,100,A
1549,PROMEDICA SKILLED NURSING AND REHAB.-CHEVY CHASE,8700 JONES MILL RD.,CHEVY CHASE,2023-04-07,Monitoring,110,20,130,130,100,A
1586,MARYVALE MARKET,500 N. HORNERS LN.,ROCKVILLE,2023-06-22,Monitoring,110,20,130,130,100,A
11616,CHEVY CHASE ELEMENTARY SCHOOL,4015 ROSEMARY ST.,CHEVY CHASE,2022-11-01,Comprehensive,110,20,130,130,100,A
1585,MARYVALE ELEMENTARY,1010 FIRST ST.,ROCKVILLE,2022-11-18,Comprehensive,110,20,130,130,100,A
48231,CHICK-FIL-A OLNEY,18115 GEORGIA AVE,OLNEY,2023-06-08,Monitoring,110,20,130,130,100,A
228,BEL PRE ELEMENTARY,13801 RIPPLING BROOK DR.,SILVER SPRING,2023-02-21,Monitoring,110,20,130,130,100,A
53921,AUTUMN LAKE HEALTHERCARE AT SILVER SPRING,2501 MUSGROVE RD.,SILVER SPRING,2023-07-12,Comprehensive,110,20,130,130,100,A
30126,Q BY PETER CHANG,4500 EAST WEST HWY,BETHESDA,2023-03-20,Monitoring w/Complaint Investigation,110,20,130,130,100,A
52603,ROCK SOLID REBOOT JUICE,11416 ROCKVILLE PIKE,ROCKVILLE,2023-03-24,Pre-Opening - Environmental,110,20,130,130,100,A
51542,CROSSROADS TEAHOUSE,8814 BROOKVILLE RD,SILVER SPRING,2023-01-04,Pre-Opening - Environmental,110,20,130,130,100,A
29761,ROSS DRESS FOR LESS #1777,8661 COLESVILLE RD,SILVER SPRING,2022-11-01,Comprehensive,110,20,130,130,100,A
46940,BURNT MILLS SUNOCO,10810 COLUMBIA PIKE,SILVER SPRING,2023-03-10,Comprehensive,110,20,130,130,100,A
11709,EXPRESS CAF�,15916 SHADY GROVE RD.,GAITHERSBURG,2023-07-14,Monitoring,110,20,130,130,100,A
46838,AMORE EATS,1900 ROCKVILLE PIKE,ROCKVILLE,2022-10-26,Monitoring w/Complaint Investigation,110,20,130,130,100,A
2347,STARBUCKS COFFEE #07290,12091 ROCKVILLE PK.,ROCKVILLE,2023-03-20,Monitoring,110,20,130,130,100,A
1180,HOMECREST HOUSE,14508 HOMECREST RD.,SILVER SPRING,2022-11-17,Monitoring,110,20,130,130,100,A
29327,NOTHING BUNDT CAKES,12133 DARNESTOWN RD,GAITHERSBURG,2023-04-10,Monitoring,110,20,130,130,100,A
2914,TARGET T-1138,12000 CHERRY HILL DR.,SILVER SPRING,2023-02-15,Comprehensive,110,20,130,130,100,A
18030,CHIPOTLE MEXICAN GRILL #0447,12060 CHERRY HILL RD.,SILVER SPRING,2023-01-23,Comprehensive,110,20,130,130,100,A
53698,SANDY SPRING MART,905 SANDY SPRING RD,SANDY SPRING,2023-03-08,Pre-Opening - Environmental,110,25,135,135,100,A
1763,CHINA KING,3827 ASPEN HILL RD.,SILVER SPRING,2023-04-25,Monitoring,110,20,130,130,100,A
39876,CRUMBL COOKIES,12266 ROCKVILLE PIKE,ROCKVILLE,2022-12-09,Monitoring,110,20,130,130,100,A
36936,GIANT FOOD #2317 - STARBUCKS,18140 VILLAGE MART DR,OLNEY,2023-06-13,Monitoring,110,20,130,130,100,A
41182,GRUBBING HARD BBQ,7845-D&E AIRPARK ROAD,GAITHERSBURG,2022-12-05,Monitoring,110,20,130,130,100,A
997,GALWAY ELEMENTARY,12612 GALWAY DR.,SILVER SPRING,2023-03-02,Monitoring,110,20,130,130,100,A
1790,OAK VIEW ELEMENTARY,400 E. WAYNE AVE.,SILVER SPRING,2023-06-02,Monitoring,110,20,130,130,100,A
52624,RASA,12033 ROCKVILLE PIKE,ROCKVILLE,2023-04-18,Pre-Opening - Environmental,110,20,130,130,100,A
45524,AMAZON FRESH,5463 WISCONSIN AVE,CHEVY CHASE,2022-11-10,Comprehensive,110,20,130,130,100,A
1037,GERMANTOWN ELEMENTARY,19110 LIBERTY MILL RD.,GERMANTOWN,2022-12-09,Comprehensive,110,20,130,130,100,A
46742,TACO BELL #30496,1300 HOLTON LANE,TAKOMA PARK,2023-02-01,Comprehensive,110,20,130,130,100,A
17088,CARRABBA'S ITALIAN GRILL,19935 CENTURY BLVD.,GERMANTOWN,2022-10-25,Monitoring,110,20,130,130,100,A
39738,CHEEZMD,8814 BROOKVILLE RD.,SILVER SPRING,2023-06-20,Monitoring,110,20,130,130,100,A
11249,CASEY HOUSE,6001 MUNCASTER MILL RD.,ROCKVILLE,2023-05-09,Monitoring,110,20,130,130,100,A
19069,POTOMAC PIZZA - CHEVY CHASE,19 WISCONSIN CIRCLE,CHEVY CHASE,2022-10-17,Comprehensive,110,20,130,130,100,A
50380,WINGSTOP,7659 NEW HAMPSHIRE AVE,TAKOMA PARK,2023-03-13,Monitoring,110,20,130,130,100,A
36922,ADARASH MARKET III,2000-B VEIRS MILL RD,ROCKVILLE,2022-11-04,Comprehensive,110,20,130,130,100,A
39597,SUNRISE OF SILVER SPRING,11621 NEW HAMPSHIRE AVE.,SILVER SPRING,2022-11-22,Monitoring,110,20,130,130,100,A
52618,HAN RESTAURANT LLC AT NEW YORK MART,15108 FREDERICK RD,ROCKVILLE,2023-02-06,Change of Ownership - Environmental,110,20,130,130,100,A
1032,GEORGETOWN SQUARE CHEESE & WINE,10400 OLD GEORGETOWN RD.,BETHESDA,2023-01-23,Comprehensive,110,20,130,130,100,A
39974,CMS CHICKEN ROCKVILLE,765 ROCKVILLE PIKE SUITE E,ROCKVILLE,2022-12-02,Monitoring,110,20,130,130,100,A
258,BETHESDA COMMUNITY FOOD STORE,6500 SEVEN LOCKS RD.,CABIN JOHN,2023-01-26,Monitoring,110,20,130,130,100,A
46756,SOKO,7306 CARROLL AVE,TAKOMA PARK,2022-10-20,Monitoring,110,20,130,130,100,A
51526,7-ELEVEN #11577C,15539 NEW HAMPSHIRE AVE.,SILVER SPRING,2022-12-07,Change of Ownership - Environmental,110,25,135,135,100,A
32874,GERMANTOWN BEER AND WINE,13046 MIDDLEBROOK RD,GERMANTOWN,2023-03-23,Comprehensive,110,20,130,130,100,A
28019,MCDONALD'S #21394,2101 VEIRS MILL RD,ROCKVILLE,2022-11-21,Comprehensive,110,20,130,130,100,A
26620,PANDA EXPRESS #2227,7101 DEMOCRACY BLVD,BETHESDA,2023-04-13,Monitoring,110,20,130,130,100,A
23829,UPTOWN CAFE,6720-A ROCKLEDGE DRIVE,BETHESDA,2022-11-29,Monitoring,110,20,130,130,100,A
2583,VIE DE FRANCE #15B,5218 NICHOLSON LN.,KENSINGTON,2023-07-07,Monitoring,110,20,130,130,100,A
30615,SMOOTHIE KING,1611 ROCKVILLE PIKE,ROCKVILLE,2022-10-05,Comprehensive,110,20,130,130,100,A
47087,BOULANGERIE CHRISTOPHIE,"11321 SEVEN LOCKS RD, STE100",POTOMAC,2023-02-01,Monitoring,110,20,130,130,100,A
19136,GRACE HOUSE-DOM,3214 NORBECK RD.,SILVER SPRING,2023-03-28,Monitoring,110,20,130,130,100,A
34495,NOTHING BUNDT CAKES,9462 GEORGIA AVE,SILVER SPRING,2022-12-13,Comprehensive,110,20,130,130,100,A
2379,STRATHMORE ELEMENTARY,3200 BEAVERWOOD LN.,SILVER SPRING,2023-02-24,Monitoring,110,20,130,130,100,A
24173,SQUISITO BURTONSVILLE,15654 OLD COLUMBIA PIKE,BURTONSVILLE,2023-06-27,Food Complaint,110,20,130,130,100,A
29220,JASON'S SUB SHOP,916 EAST WEST HWY,TAKOMA PARK,2023-04-27,Comprehensive,110,20,130,130,100,A
11279,NORTH BETHESDA MIDDLE SCHOOL,8935 BRADMOOR DR.,BETHESDA,2023-06-09,Monitoring,110,20,130,130,100,A
53915,Z BURGER,18100 GEORGIA AVE,OLNEY,2023-06-21,Change of Ownership - Environmental,110,25,135,135,100,A
24077,7-ELEVEN #11666,900 MERRIMAC DR,TAKOMA PARK,2023-04-20,Monitoring,110,20,130,130,100,A
2105,ROCK VIEW ELEMENTARY,3901 DENFELD AVE.,KENSINGTON,2023-04-14,Monitoring,110,20,130,130,100,A
39948,GREGORIO'S AT SUMNER,4611-A SANGAMORE ROAD,BETHESDA,2022-12-16,Monitoring,110,20,130,130,100,A
18667,MOORENKO'S ICE CREAM CAF�,8030-B GEORGIA AVE.,SILVER SPRING,2023-03-31,Monitoring,110,20,130,130,100,A
32870,PRIME BEER & WINE,12842 NEW HAMPSHIRE AVE,SILVER SPRING,2023-05-03,Change of Ownership - Environmental,110,20,130,130,100,A
38449,JERSEY MIKE'S SUBS,15614 OLD COLUMBIA PIKE,BURTONSVILLE,2022-11-17,Monitoring,110,20,130,130,100,A
41076,GOLDFISH SWIM SCHOOL- GAITHERSBURG,801 CENTER POINT WAY,GAITHERSBURG,2022-11-14,Food Complaint,110,20,130,130,100,A
20709,FENWICK BEER & WINE,1327 FENWICK LANE,SILVER SPRING,2023-02-02,Comprehensive,110,20,130,130,100,A
36959,PHO & GRILL,18310 CONTOUR RD.,GAITHERSBURG,2023-06-21,Monitoring,110,20,130,130,100,A
53765,PARIS BAGUETTE,101 GIBBS ST,ROCKVILLE,2023-04-07,Re-inspection Billable,110,20,130,130,100,A
47050,POLLO CAMPERO- GAITHERSBURG,426 N FREDERICK AVE,GAITHERSBURG,2022-12-23,HACCP (Renewed every 5 yrs),110,25,135,135,100,A
28566,7-ELEVEN #11595,824 BALTIMORE RD,ROCKVILLE,2023-02-15,Monitoring,110,20,130,130,100,A
31842,NORBECK COUNTRY CLUB,17200 CASHELL RD,ROCKVILLE,2023-07-15,Fire Call,110,20,130,130,100,A
19222,SUBWAY #22831,"108 OLDE TOWNE AVE., SUITE 5",GAITHERSBURG,2022-11-16,Monitoring,110,20,130,130,100,A
47002,IKURA ASIAN SUSHI,18212 FLOWER HILL WAY,GAITHERSBURG,2023-05-05,Monitoring,110,20,130,130,100,A
2128,RONALD MCNAIR ELEMENTARY,13881 HOPKINS RD.,GERMANTOWN,2023-06-06,Monitoring,110,20,130,130,100,A
28363,OLNEY ASSISTED LIVING,16940 GEORGIA AVE,OLNEY,2023-03-23,Monitoring,110,20,130,130,100,A
23864,WATKINS MILL HIGH SCHOOL BOOSTER CLUB,10301 APPLE RIDGE RD,GAITHERSBURG,2023-06-08,Monitoring,110,20,130,130,100,A
253,BETHESDA BEER & WINE,8015 WISCONSIN AVE.,BETHESDA,2022-12-16,Comprehensive,110,20,130,130,100,A
28847,WHEATON VOLUNTEER RESCUE SQUAD,2400 ARCOLA AVE,SILVER SPRING,2023-04-07,Comprehensive,110,20,130,130,100,A
28807,STARBUCKS @ SAFEWAY #2797,3333 SPARTAN RD,OLNEY,2022-11-17,Comprehensive,110,20,130,130,100,A
51502,HULU SKEWER HOUSE,"1488-B ROCKVILLE PIKE,",ROCKVILLE,2022-11-23,Reinspection,110,20,130,130,100,A
2709,WYNGATE ELEMENTARY,9300 WADSWORTH DR.,BETHESDA,2023-06-09,Monitoring,110,20,130,130,100,A
53804,CROSSVINES RESTAURANT,16601 W WILLARD RD,POOLESVILLE,2023-06-27,Re-inspection Billable,110,20,130,130,100,A
36926,FRANSAR CATERING SERVICES,7845-D AIRPARK RD,GAITHERSBURG,2023-05-11,Monitoring,110,20,130,130,100,A
18046,NOODLES & COMPANY #413,1609-B ROCKVILLE PIKE,ROCKVILLE,2023-03-07,Monitoring,110,20,130,130,100,A
22714,LITTLE HOME DELI,8403 COLESVILLE RD. STE 175,SILVER SPRING,2023-03-02,Monitoring,110,20,130,130,100,A
20874,ADVANCE AUTO PARTS #9002,6300 NEW HAMPSHIRE AVE.,TAKOMA PARK,2023-02-07,Comprehensive,110,20,130,130,100,A
28743,INTERNATIONAL FOOD WAREHOUSE,18777 N FREDERICK AVE,GAITHERSBURG,2022-11-29,Environmental,110,20,130,130,100,A
22467,PALACE HOME,13069 WISTERIA DR.,GERMANTOWN,2022-10-19,NA,110,20,130,130,100,A
29774,DON POLLO OF BRIGGS CHANEY,13881-A OUTLET DR,SILVER SPRING,2023-01-24,Comprehensive,110,20,130,130,100,A
2792,YUAN FU VEGETARIAN,798 ROCKVILLE PK.,ROCKVILLE,2022-10-28,Comprehensive,110,20,130,130,100,A
35712,RAHAMA AFRICAN RESTAURANT,11454 CHERRY HILL RD,SILVER SPRING,2023-02-06,Other,110,20,130,130,100,A
28537,CAFE SUNFLOWER / SUNFLOWER BAKERY,6101 EXECUTIVE BLVD,ROCKVILLE,2022-11-04,Monitoring,110,20,130,130,100,A
19048,CONGRESSIONAL DELI,121-B CONGRESSIONAL LN,ROCKVILLE,2022-12-28,Comprehensive,110,20,130,130,100,A
11664,CHERRY HILL SUNOCO,12040 CHERRY HILL RD.,SILVER SPRING,2022-10-31,Comprehensive,110,20,130,130,100,A
540,CHINA GOURMET RESTAURANT,"3739 UNIVERSITY BLVD., W.",KENSINGTON,2023-07-13,Monitoring,110,20,130,130,100,A
30416,GOLDBERG'S NEW YORK BAGELS,9328 GEORGIA AVE,SILVER SPRING,2023-01-26,Monitoring,110,20,130,130,100,A
36796,SOCIETY RESTAURANT & LOUNGE,8229 GEORGIA AVE,SILVER SPRING,2023-03-09,Monitoring,110,20,130,130,100,A
41146,KIDS PLAY GALLERY,217 MUDDY BRANCH RD,GAITHERSBURG,2023-03-21,Comprehensive,110,20,130,130,100,A
33025,TOMATO FLYER PIZZA CO /GEMMA GELATO/BREAD CELLAR,1088 TAFT ST,ROCKVILLE,2022-12-21,Comprehensive,110,20,130,130,100,A
48177,TWINBROOK MYANMAR MINI MART,2017 VEIRS MILL RD STE C,ROCKVILLE,2023-02-06,Comprehensive,110,20,130,130,100,A
785,DONUT KING,3727 UNIVERSITY BLVD. W.,KENSINGTON,2023-02-27,Comprehensive,110,20,130,130,100,A
36902,PESCADELI,4960 BETHESDA AVE.,BETHESDA,2022-12-29,Monitoring,110,20,130,130,100,A
29902,POTBELLY SANDWICH SHOP,544 N. FREDERICK AVE,GAITHERSBURG,2022-12-09,Comprehensive,110,20,130,130,100,A
46714,RUSSIAN GOURMET,11431-B ROCKVILLE PK.,ROCKVILLE,2022-10-06,Comprehensive,110,20,130,130,100,A
30418,99 RANCH MARKET,110 ODENDHAL AVE,GAITHERSBURG,2023-02-01,Other,110,20,130,130,100,A
38453,ASPENWOOD,14400 HOMECREST RD.,SILVER SPRING,2022-11-15,Comprehensive,110,20,130,130,100,A
1066,GIANT FOOD #0354,1280 EAST WEST HWY.,SILVER SPRING,2023-06-16,Food Complaint,110,20,130,130,100,A
19481,PANERA BREAD #3761,12285 TECH ROAD,SILVER SPRING,2023-02-28,Monitoring,110,20,130,130,100,A
22382,ADVENTIST BEHAVIORAL HEALTH CENTER,14907 BROSCHART RD.,ROCKVILLE,2023-03-16,Comprehensive,110,20,130,130,100,A
29644,TORTACOS,13024 MIDDLEBROOK RD,GERMANTOWN,2022-12-28,Monitoring,110,20,130,130,100,A
47071,KYOTO GO JAPANESE GRILL,8519 PINEY BRANCH RD,SILVER SPRING,2023-02-07,Comprehensive,110,20,130,130,100,A
39830,DON POLLO OF SILVER SPRING,905 ELLSWORTH DR,SILVER SPRING,2023-02-28,Monitoring,110,20,130,130,100,A
23601,GARRETT PARK ELEMENTARY,4810 OXFORD ST.,KENSINGTON,2022-10-10,Comprehensive,110,20,130,130,100,A
1030,"GEORGETOWN BAGELRY, THE",5227 RIVER RD.,BETHESDA,2023-01-27,Monitoring,110,20,130,130,100,A
52669,ED STUDIO,"360 MAIN ST, STE 100",GAITHERSBURG,2023-02-16,Pre-Opening - Environmental,110,20,130,130,100,A
20740,QQ CHINA,13623 C GEORGIA AVE.,SILVER SPRING,2022-12-01,Comprehensive,110,20,130,130,100,A
41207,COLADA SHOP,7993 TUCKERMAN LN,POTOMAC,2023-05-08,Monitoring,110,20,130,130,100,A
2338,ST. PAUL UNITED METHODIST CHURCH,10401 ARMORY AVE.,KENSINGTON,2022-12-14,Comprehensive,110,20,130,130,100,A
604,COLUMBIA COUNTRY CLUB SNACK BAR #8,7900 CONNECTICUT AVE.,CHEVY CHASE,2023-05-01,NA,110,20,130,130,100,A
51563,LUM THAI RESTAURANT,806 MUDDY BRANCH RD,GAITHERSBURG,2023-02-28,Re-inspection Billable,110,20,130,130,100,A
50399,AUTUMN LAKE HEALTHCARE AT OAK MANOR,3415 GREENCASTLE RD,BURTONSVILLE,2023-02-07,Other,110,20,130,130,100,A
20710,KINGSVIEW SUBWAY,13411 KINGSVIEW VILLAGE AVE.,GERMANTOWN,2022-10-28,Comprehensive,110,20,130,130,100,A
37301,TBAAR,5540 B RANDOLPH RD,ROCKVILLE,2022-12-15,Comprehensive,110,20,130,130,100,A
2612,WASHINGTON ADVENTIST HOSPITAL,7600 CARROLL AVE.,TAKOMA PARK,2023-03-23,Monitoring,110,20,130,130,100,A
11561,TIJUANA MEXICAN CAF� 2,2007 VEIRS MILL RD.,ROCKVILLE,2023-04-17,Monitoring,110,20,130,130,100,A
22597,OLD NAVY #5624,12017 ROCKVILLE PIKE,ROCKVILLE,2022-12-01,Comprehensive,110,20,130,130,100,A
22204,DUNKIN DONUTS/BASKIN ROBBINS #349041,15640 OLD COLUMBIA PIKE,BURTONSVILLE,2023-03-15,Comprehensive,110,20,130,130,100,A
11265,TAKOMA PARK MIDDLE SCHOOL,7611 PINEY BRANCH RD.,SILVER SPRING,2022-10-21,Monitoring,110,20,130,130,100,A
51428,VIM & VICTOR WELLNESS AT THE ST. JAMES,6828 WISCONSIN AVE,CHEVY CHASE,2023-01-25,Pre-Opening - Environmental,110,20,130,130,100,A
39902,POP-UP PATISSERIE + POP-UP POUTINE,12712 ROCK CREEK MILL RD,ROCKVILLE,2023-02-28,Reinspection,110,20,130,130,100,A
20116,FARM MARKET/INDIA GARDEN,7155 WISCONSIN AVE,BETHESDA,2023-06-21,Comprehensive,110,20,130,130,100,A
1991,POPEYES #102,6350 NEW HAMPSHIRE AVE,TAKOMA PARK,2022-12-06,Monitoring,110,20,130,130,100,A
99,AMERICAN LEGION  #041,905 SLIGO AVE.,SILVER SPRING,2022-12-09,Monitoring,110,20,130,130,100,A
1553,KENSINGTON PARK - WOODLANDS,3618 LITTLEDALE RD.,KENSINGTON,2023-01-30,Monitoring,110,20,130,130,100,A
46773,GENERAL NUTRITION CENTER #0627,11160 VEIRS MILL RD,SILVER SPRING,2023-01-31,Re-inspection Billable,110,20,130,130,100,A
827,EAST SILVER SPRING ELEMENTARY,631 SILVER SPRING AVE.,SILVER SPRING,2022-11-22,Comprehensive,110,20,130,130,100,A
30508,CAVA,12037 ROCKVILLE PIKE,ROCKVILLE,2023-03-13,Monitoring w/Complaint Investigation,110,20,130,130,100,A
661,CRISP & JUICY,3800 INTERNATIONAL DR.,SILVER SPRING,2022-10-20,Food Complaint,110,20,130,130,100,A
27489,WELLER ROAD ELEMENTARY,3301 WELLER RD,SILVER SPRING,2023-03-14,Monitoring,110,20,130,130,100,A
18901,NEEDWOOD GOLF COURSE SNACK BAR,6724 NEEDWOOD RD.,ROCKVILLE,2023-02-09,Monitoring,110,20,130,130,100,A
22221,CRESTHAVEN ELEM SCHOOL,1234 CRESTHAVEN DRIVE,SILVER SPRING,2023-03-08,Monitoring,110,20,130,130,100,A
52571,CHARLEYS PHILLY STEAKS,13617 CONNECTICUT AVE,SILVER SPRING,2023-02-21,Comprehensive,110,20,130,130,100,A
33286,CIELO ROJO,7056 CARROLL AVE,TAKOMA PARK,2022-10-28,Comprehensive,110,20,130,130,100,A
20397,SUBWAY #37031,8484 GEORGIA AVE.,SILVER SPRING,2023-03-15,Monitoring,110,20,130,130,100,A
1984,POOLESVILLE HIGH SCHOOL,17501 WILLARD RD.,POOLESVILLE,2022-11-09,Comprehensive,110,20,130,130,100,A
21401,GENESIS HEALTH CARE -FAIRLAND CENTER,2101 FAIRLAND RD.,SILVER SPRING,2022-11-02,Monitoring,110,20,130,130,100,A
45500,TROPICAL SMOOTHIE CAFE,13531 CONNECTICUT AVE,SILVER SPRING,2023-07-07,Monitoring,110,20,130,130,100,A
17363,MANOR COUNTRY C. POOL SNACK BAR,14901 CARROLTON RD.,ROCKVILLE,2023-05-19,Pre-Opening - Environmental,110,20,130,130,100,A
46774,MANGINO'S PIZZERIA AND RESTAURANT,13015 WISTERIA DR,GERMANTOWN,2023-04-17,Monitoring,110,20,130,130,100,A
39889,HISSHO SUSHI @ GIANT #2301,15618 OLD COLUMBIA PIKE,BURTONSVILLE,2022-11-08,Comprehensive,110,20,130,130,100,A
30272,SAINTS CONSTANTINE & GREEK ORTHODOX CHURCH,701 NORWOOD RD,SILVER SPRING,2022-11-30,Comprehensive,110,20,130,130,100,A
29188,ASIA CAFE,12937 WISTERIA DR,GERMANTOWN,2022-11-04,Monitoring,110,20,130,130,100,A
43335,HUMITOS GRILL RESTURANT,8371 SNOUFFER SCHOOL RD.,GAITHERSBURG,2022-12-28,Monitoring,110,20,130,130,100,A
17708,PAPA JOHN'S PIZZA #2941,15430-A OLD COLUMBIA PIKE,BURTONSVILLE,2023-04-27,Monitoring,110,20,130,130,100,A
35770,HOT POT HERO,100 PARAMOUNT PARK DR,GAITHERSBURG,2022-12-08,Comprehensive,110,20,130,130,100,A
26578,LITTLE CAESARS 1940-11,1137A UNVERSITY BLVD E,TAKOMA PARK,2023-03-10,Comprehensive,110,20,130,130,100,A
46890,GOSHEN SUNOCO,20050 GOSHEN RD,GAITHERSBURG,2022-11-17,Comprehensive,110,20,130,130,100,A
18729,CRESCENT CONVENIENCE,7475 WISCONSIN AVE.,BETHESDA,2022-10-27,Comprehensive,110,20,130,130,100,A
19175,STARBUCKS COFFEE #09835,16806 GEORGIA AVE.,OLNEY,2023-03-06,Reinspection,110,20,130,130,100,A
1571,BLAIR G. EWING CENTER,14501 AVERY RD.,ROCKVILLE,2022-12-07,Comprehensive,110,20,130,130,100,A
22201,CHIPOTLE MEXICAN GRILL #1334,19881 CENTURY BLVD,GERMANTOWN,2023-02-27,Monitoring,110,20,130,130,100,A
